Date;VTSIM;SPYSIM;VXUSSIM;GLDSIM;CASHX;SHYSIM;IEFSIM;TLTSIM;ZROZSIM;KMLMSIM;DBMFSIM
04/02/2020;1020204.04;1531474.11;649169.7;122358.68;694230.38;110640.38;236222.9;379690.7;869414.45;30170.19;33867.85
05/02/2020;1029471.61;1549165.39;654338.19;122511.03;694272.8;110562.16;235199.75;375538.91;854920.21;30112.17;33938.73
06/02/2020;1032729.93;1554383.79;657293.65;123173.12;694315.23;110588.24;235366.79;377231.36;863185.52;30115.53;34135.63
07/02/2020;1024345.17;1546105.28;651396.72;123500.98;694357.39;110653.42;236494.35;381938.49;877799.54;30231.8;34201.27
10/02/2020;1029731.81;1557653.35;652507.94;123820.48;694400.09;110705.57;236953.72;382996.27;881872.3;30422.43;34524.18
11/02/2020;1034868.09;1560358.6;657307.74;123396.26;694442.53;110653.42;236389.95;381065.82;875164.23;30312.53;34537.31
12/02/2020;1041256.36;1570417.47;660263.31;123297.94;694485.24;110601.27;235784.41;379135.37;868875.4;30151.29;34654.13
13/02/2020;1037503.78;1568747.85;656948.27;124001.88;694528.24;110627.35;235993.21;380589.82;873487.21;30127.9;34600.31
14/02/2020;1038258.25;1571267;656215.23;124521.98;694570.95;110679.49;236577.87;382255.82;880854.11;30153.68;34726.33
18/02/2020;1033754.46;1567223.72;651793.51;126120.18;694613.68;110718.6;236953.72;384873.83;888460.59;30164.84;34883.85
19/02/2020;1039266.42;1574722.93;655118;126857.62;694656.4;110731.64;236911.96;384847.39;887562.19;30178.91;35133.25
20/02/2020;1033510.62;1568259.41;649589.58;127377.8;694699.13;110757.71;237601.02;387862.07;899660.68;30330.89;35196.26
21/02/2020;1025125.63;1552114.94;646643.22;129293.71;694741.31;110848.97;238561.53;391484.97;911998.74;30445.13;35166.07
24/02/2020;989948.09;1500644.24;623777.4;130457.48;694782.66;111031.48;240419.91;397329.21;931164.67;30803.52;34570.12
25/02/2020;966413.83;1455177.21;614559.84;128127.71;694824.02;111148.8;241088.09;399444.78;938471.68;30936.91;33946.61
26/02/2020;964789.31;1449830.18;614933.11;128689.73;694865.37;111227.02;240962.81;397329.21;930086.59;31117.76;33926.92
27/02/2020;929110.44;1384721.26;598337.63;128716.85;694904.53;111357.39;242132.13;401639.67;943023.59;31246.25;33043.5
28/02/2020;926108.59;1378908.49;594284.12;124021.56;694939;111761.52;244846.61;410710.15;975066.63;31422.68;32867.61
02/03/2020;951527.24;1438629.44;603510.66;124708.92;694969.33;111715.85;244680.17;407693.47;959973.46;31073.31;33539.69
03/03/2020;933125.72;1397443.36;597243.77;128631.04;694994.98;112159.73;247523.34;414023.12;980157.58;31084.72;33773.34
04/03/2020;964303.83;1456187.4;612741.7;128858.76;695014.56;112172.79;246979.8;409626.79;962608.78;31009.42;34251.15
05/03/2020;936762.5;1407786.71;600572.4;131644.28;695031.39;112407.79;249174.89;419823.1;996927.77;31397.69;34100.19
06/03/2020;920238.79;1384519.71;589509.63;131696.52;695043.8;112538.34;251704.48;441672.34;1078502.75;32101.81;34398.16
09/03/2020;847624.23;1276401.48;543769.66;131915.95;695052.62;113151.95;253962.3;453643.07;1137857.24;33340.54;33359.85
10/03/2020;886064.24;1342453.51;560005.48;129134.44;695064.48;112655.84;249300.33;430390.19;1055443.74;32785.08;33691.95
11/03/2020;842245.87;1277016.15;537137.05;128676.73;695075.79;112525.29;246812.55;414552.8;1009445.51;32809.05;33180.02
12/03/2020;756108.34;1154839.59;481435.05;123546.08;695084.89;112499.18;246937.99;417121.74;989920.22;33235.3;31884.43
13/03/2020;816333.98;1253566.86;507631.51;119777.87;695092.34;112642.79;245328.25;407693.47;954642.94;33105.64;32744.22
16/03/2020;721306.28;1116401.59;455617.66;118408.78;695098.96;112825.56;251809.01;434097.94;1034720.58;33636.81;32658.89
17/03/2020;762751.44;1176682.62;472960.21;120015.75;695104.2;112564.45;245495.49;405151.01;951109.22;33867.82;31910.68
18/03/2020;714174.16;1117108.17;445663.24;117626.7;695104.75;112420.84;242087.87;382295.39;904332.37;34368.16;31526.07
19/03/2020;721187.95;1119486.21;446773.2;115404.78;695105.86;112616.68;242882.28;392703.57;896246.75;33825.36;31951.37
20/03/2020;701532.86;1071527;447532.7;117137.19;695107.24;112916.95;249070.37;422233.14;976324.39;34500.94;32434.43
23/03/2020;684888.86;1044134.02;437179.76;122314.12;695107.79;113047.51;252018.07;439633.08;1049394.5;34944.87;32813.79
24/03/2020;747496.52;1138739.9;472320.01;128252.01;695108.06;112890.84;250303.8;431449.54;1038973.02;34443.25;33229.9
25/03/2020;764596.02;1155791.31;488227.66;126498.32;695106.96;113021.4;250450.14;430469.64;1030228.57;34056.11;33017.25
26/03/2020;803318.53;1223281.98;510053.44;128122.31;695105.58;113151.95;251056.41;432588.35;1035678.88;34263.53;33186.58
27/03/2020;776543.8;1186850.38;493782.72;127296.62;695106.41;113125.84;252917.01;444135.34;1073411.8;34349.62;33307.87
30/03/2020;797163.58;1225398.66;501183.74;127858.83;695109.72;113178.06;253502.37;440480.56;1070956.17;34709.42;33494.4
31/03/2020;789497.45;1207138.19;498598.18;123788.97;695112.75;113151.95;253962.3;436905.23;1046579.5;34501.42;33296.05
01/04/2020;754676.59;1152815.64;482327.02;124961.52;695115.24;113225.07;254995.07;443017.77;1068201.06;35281.06;33335.46
02/04/2020;770142.12;1179421.6;490467.89;127012.05;695117.72;113251.21;255036.93;445829.06;1080538.03;34419.31;33376.18
03/04/2020;756692.85;1162378.44;480484.49;127641.18;695120.48;113225.07;255225.31;446889.93;1080538.03;34025.86;33171.26
06/04/2020;803084.96;1240455.44;504530.64;131180.2;695124.61;113146.64;254074.13;445722.97;1080237.13;33850.03;33607.36
07/04/2020;806104.74;1241724.62;508233.15;130479.89;695128.48;113120.5;252943.89;441055.16;1070909.18;33480.31;33368.29
08/04/2020;825467.89;1283412.03;515264.75;129319.65;695134.54;113185.85;252629.94;437846.04;1058572.21;33293.08;33340.71
09/04/2020;840808.17;1302946.92;521556.65;132699.99;695141.44;113225.07;253174.13;438641.69;1059655.46;33657.06;33481.26
13/04/2020;833267.71;1291055.74;519710.89;134976.62;695148.61;113238.14;252629.94;434636.92;1050447.86;33404.94;33493.08
14/04/2020;853259.72;1329137.5;530441.73;136040.78;695154.13;113238.14;252964.82;434530.84;1049785.88;33625.34;33600.79
15/04/2020;831010.04;1300900.83;515279.47;135348.85;695157.99;113277.35;255225.31;446041.23;1086375.53;34423.09;33722.96
16/04/2020;834281.4;1307181.66;514913.24;135233.92;695161.85;113303.5;255497.4;451106.87;1107559.01;34368.03;33830.67
17/04/2020;856285.14;1342500.6;527863.74;132610.17;695165.16;113264.28;254827.63;445059.93;1084329.4;34020.35;33776.81
20/04/2020;843464.33;1318853.57;521948.92;133557.28;695168.47;113264.28;255497.4;448640.36;1097147.81;34875.3;33952.83
21/04/2020;819579.96;1278813.78;509745.48;132647.83;695171.51;113290.43;256209.03;454289.47;1120618.14;37127.44;34078.93
22/04/2020;837560.77;1307201.27;518997.05;135259.24;695174.82;113251.21;255413.68;449648.18;1104008.37;36392.75;34252.32
23/04/2020;836934.81;1307112.5;519000.75;136607.87;695177.85;113238.14;255581.12;452035.13;1113155.78;36418.33;34252.32
24/04/2020;846115.22;1325336.79;521223.99;136024.6;695181.16;113238.14;255643.91;453096;1116104.62;36470.02;34382.36
27/04/2020;860450.31;1344451.12;529366.06;135123.5;695184.47;113238.14;254283.44;444662.11;1087699.5;36515.35;34342.95
28/04/2020;860453.05;1338273.7;533439.04;134523.46;695187.51;113277.35;255392.75;449780.79;1107739.55;36442.57;34448.04
29/04/2020;884971.9;1373312.8;546760.33;135269.97;695190.27;113264.28;255267.17;447446.88;1096666.37;36036.8;34336.39
30/04/2020;871396.51;1360531.4;538995.65;132821.49;695192.75;113460.36;254660.18;442222.12;1074339.46;35520.03;34034.27
01/05/2020;848768.86;1324518.58;527531.51;133643.27;695196.06;113293.51;255011.78;446004.65;1086255.17;35764.73;33922.62
04/05/2020;851286.06;1328176.87;524945.71;134113.79;695199.65;113293.51;255053.68;443906.74;1082824.89;35736.87;33922.62
05/05/2020;857323.57;1340453.33;527908.99;134684.69;695203.23;113280.43;254865.11;441065.27;1068501.97;34931.21;33880.58
06/05/2020;852297.27;1331371.81;525693.1;132955.39;695206.54;113319.68;253922.25;433948.32;1042203.16;35393.36;33771.56
07/05/2020;863866.77;1347442.25;530876.1;134998.46;695209.58;113398.17;255472.73;441198.05;1066154.93;35236.94;33771.56
08/05/2020;879082.42;1369742.31;539388.7;134189.22;695212.89;113372.01;254634.64;435462;1043767.85;34672.12;33771.56
11/05/2020;878959.49;1370028.47;539022.61;133354.87;695216.2;113332.76;253922.25;432062.86;1033296.47;35140.49;33791.26
12/05/2020;863875;1342726.72;533107.2;133875.61;695219.79;113358.93;254760.35;436497.68;1043587.31;35139.88;33784.69
13/05/2020;851807.89;1318984.5;529411.44;135165.97;695223.37;113358.93;255284.16;439551.59;1057308.42;35767.21;33942.32
14/05/2020;855708.16;1334774.17;527195.47;136364.35;695226.68;113332.76;255682.26;443853.63;1073436.75;35375.83;33929.18
15/05/2020;857345.35;1340915.1;526459.31;137136.13;695229.99;113398.17;255514.64;442711.73;1071210.08;35100.95;33922.62
18/05/2020;887523.01;1381763.99;543481.43;136100.98;695233.58;113306.6;253943.21;432992.31;1038231.25;33805.2;33339.4
19/05/2020;878599.04;1367576.81;540155.61;137416.55;695237.17;113372.01;254655.59;434612.22;1041300.45;33620.07;33315.75
20/05/2020;893815.12;1390814.4;549408.71;137745;695240.48;113372.01;254718.45;435913.45;1045151.99;33376.9;33167.32
21/05/2020;886148.43;1381217.45;544602.99;135739.36;695243.79;113345.84;254886.07;437002.24;1049484.98;33635.62;33265.84
22/05/2020;885271.13;1383845.67;539797.21;136544.66;695247.1;113345.84;255367.97;439631.26;1054720.67;34018.42;33390.63
26/05/2020;902121.88;1400900.68;554600.17;134605.87;695250.96;113345.84;254697.49;433735.87;1035101.88;33067.39;32983.42
27/05/2020;914320.67;1421749.88;560893.79;134850.63;695255.1;113319.68;254907.02;432939.2;1032694.66;33630.46;33137.11
28/05/2020;914826.5;1419132.15;563117.69;135304.56;695259.24;113372.01;254676.54;431345.85;1025232.3;33317.92;32924.31
29/05/2020;916841.12;1425460.96;564971.64;136302.33;695263.1;113372.01;255493.69;434426.32;1035282.42;33054.6;32983.42
01/06/2020;928662.88;1431227.73;573855.39;136932;695266.96;113359;255393.57;431505.69;1026736.81;32810.54;32852.07
02/06/2020;938975.92;1443083.88;582739.26;136047.28;695271.1;113359;254974.1;429936.87;1018070.84;32366.5;32615.63
03/06/2020;955701.43;1462294.18;594953.2;133539.35;695275.52;113267.35;253464.02;424219.97;1000137.1;31888.11;32218.93
04/06/2020;951052.32;1458458.68;593477.47;134947.14;695279.65;113293.54;252457.29;418077.64;980036.86;31549.64;32090.2
05/06/2020;973938.93;1495843.71;604581.66;132213.19;695283.79;113254.26;251198.88;415099.54;968903.5;30897.67;32090.2
08/06/2020;986138.26;1513930.22;610135.99;133646.12;695288.48;113228.07;251471.54;416694.95;974801.17;31067.43;32274.1
09/06/2020;975831.14;1502647;604590.3;134936.84;695293.73;113267.35;252373.4;421428;992373.83;31007;32247.83
10/06/2020;972942.33;1494267.9;604964.62;136871.91;695298.42;113332.82;254261.01;427676.7;1014279.48;30929.64;32326.64
11/06/2020;917496;1408130.6;573888.19;135886.68;695303.11;113280.45;255162.86;435760.12;1039254.32;31934.03;32234.69
12/06/2020;931329.88;1424999.16;582402.56;136081.3;695307.52;113319.73;254596.58;431558.87;1029324.56;32052.41;32274.1
15/06/2020;936990.98;1438307.81;582776.73;135840.79;695312.49;113293.54;254386.85;431798.18;1029866.19;31816.17;32274.1
16/06/2020;952962.53;1465997.29;590921.27;135776;695317.18;113280.45;253862.51;425177.22;1005673.69;31628.16;32208.42
17/06/2020;951582.45;1459913.2;592035.55;136037.57;695321.87;113319.73;254261.01;426932.17;1008562.35;31657;32078.38
18/06/2020;950705.3;1460480.79;590559.69;135771.94;695326.28;113306.63;254827.29;431452.51;1023306.53;31601.83;31971.98
19/06/2020;946307.49;1452177.4;589742.45;137272.07;695330.42;113332.82;254911.18;431798.18;1025232.3;31484.24;32146.69
22/06/2020;954609.23;1461498.91;594580.62;138161.33;695334.84;113306.63;254680.48;431851.36;1026676.63;31428.92;32247.83
23/06/2020;958528.74;1468232.69;599047.01;139326.8;695339.25;113332.82;254596.58;428899.85;1018070.84;31508.4;32169.02
24/06/2020;935538.21;1430785.44;585664.76;138843.61;695343.39;113345.91;255078.97;433499.95;1032273.4;32064.3;32054.74
25/06/2020;946027.29;1446129.56;590874.86;138762.12;695347.81;113345.91;255120.92;434749.69;1037388.73;32223.35;32149.31
26/06/2020;927837.46;1411787.35;583070.16;139383.65;695351.67;113385.19;255813.04;439402.98;1054780.85;32560.35;32195.29
29/06/2020;938958.29;1432542.46;587536.59;139461.18;695355.53;113411.38;256064.72;438020.29;1049725.7;32092.12;32222.48
30/06/2020;945025.58;1450898.07;589028.23;140082.74;695359.95;113398.28;255603.31;435893.07;1040638.47;31829.63;32366.05
01/07/2020;951345.6;1461066.76;590519.88;139457.24;695363.81;113359.84;255204.92;435046.59;1037388.73;31532.82;32157.2
02/07/2020;959939.79;1469118.18;598333.24;139760.77;695367.67;113412.25;255519.81;435499.15;1040167.83;31317.17;32175.58
06/07/2020;977630.59;1491802.96;611352.84;140599.98;695371.81;113372.94;255141.94;433715.52;1033038.84;31274.15;32391.01
07/07/2020;966136.62;1476422.35;603547.95;141489.43;695375.95;113399.14;255960.65;439811.81;1057204.9;31187.31;32501.35
08/07/2020;975741.67;1487720.56;610617.83;142370.55;695380.09;113399.14;255561.79;438054.8;1050498.82;31192.51;32556.52
09/07/2020;969553.99;1479256.6;606531.57;141987.77;695383.68;113425.35;256380.5;445029.61;1074060.73;31432.76;32674.74
10/07/2020;977390.32;1494366.21;609510.92;141621.73;695387.27;113386.04;255876.68;442793.41;1068804.61;31305.99;32615.63
13/07/2020;969560.15;1481432.15;606912.12;141799.76;695391.13;113386.04;256149.58;444257.59;1073033.67;31628.54;32497.41
14/07/2020;980934.15;1500635.53;612122.81;142463.29;695395.27;113399.14;256128.59;444896.5;1075389.87;31863.52;32556.52
15/07/2020;991297.46;1514427.88;618077.34;142591.12;695399.68;113412.25;256044.62;442820.03;1068865.03;31359.7;32694.44
16/07/2020;985741.46;1509445.86;612131.55;141245.65;695402.72;113412.25;256233.55;444923.12;1073396.17;31544.77;32569.65
17/07/2020;989282.24;1513827.54;615854.83;142411.48;695405.75;113438.45;256170.57;443991.37;1073154.51;31614.29;32582.79
20/07/2020;997245.12;1526067.31;620693.84;143100.18;695409.34;113412.25;256338.51;445082.85;1073879.49;31721.13;32664.23
21/07/2020;1001038.65;1529319.78;624417.23;144826.95;695412.93;113438.45;256611.41;445349.06;1077504.4;31689.53;32908.55
22/07/2020;1005084.9;1538030.61;624421.69;147030.96;695416.52;113425.35;256695.38;446680.13;1080766.82;31726.19;33016.26
23/07/2020;994475;1519685.03;619963.33;148330.89;695419.83;113425.35;256947.29;451897.92;1098045.55;31752.71;33133.17
24/07/2020;989171.6;1509903.31;616620.63;149605.76;695422.86;113438.45;256821.34;451871.3;1102455.86;31626.11;33147.62
27/07/2020;999787.89;1520919.86;624435.07;152563.41;695425.9;113399.14;256422.48;450194.15;1096595.59;31782.26;33318.38
28/07/2020;992968.3;1511279.24;621836.16;153838.38;695428.93;113425.35;257031.26;453308.85;1105174.54;31906.75;33397.19
29/07/2020;1005606.25;1529871.8;628163.1;154996.18;695431.97;113451.55;257367.14;452536.83;1101851.71;31888.35;33489.93
30/07/2020;999039.33;1524419.09;621473.13;153851.64;695434.45;113490.86;257713.52;455518.43;1111759.79;32303.26;33503.33
31/07/2020;995125.69;1536471.09;613295.4;155252.27;695436.94;113503.96;257786.99;455225.59;1111638.96;32100.17;33519.35
03/08/2020;1006752.97;1547158.55;619250.5;155430.56;695439.7;113504.54;257660.77;452936.53;1102576.69;31499.55;33707.72
04/08/2020;1011810.14;1553140.48;625205.67;158740.24;695442.18;113517.65;258543.17;457254.02;1117620.06;31544.39;34046.62
05/08/2020;1018636.25;1562792.85;629673.24;160216.38;695444.94;113491.43;257681.78;453256.34;1103966.24;31536.6;34093.38
06/08/2020;1023061.74;1573245.25;630793.52;162345.65;695447.7;113491.43;257975.92;455788.2;1111880.62;31670.91;34093.38
07/08/2020;1019527.17;1574380.51;625219.07;159769.32;695450.46;113478.32;257429.67;452749.97;1103784.99;31445.71;33732.15
10/08/2020;1022310.13;1579092.09;625967.4;159219.22;695453.5;113452.1;257156.55;450724.48;1093876.91;31449.02;33673.04
11/08/2020;1019154.59;1566063.22;628947.36;150672.56;695456.53;113425.88;256274.15;445354.27;1077021.08;31177.42;33056.72
12/08/2020;1034446.41;1587903.63;638994.18;149971.58;695459.57;113399.66;255517.8;441316.62;1059742.34;30969.66;32991.7
13/08/2020;1031669.94;1585039.09;637139.04;153516;695462.33;113386.55;254992.56;436599.36;1045726.02;30773.11;32939.81
14/08/2020;1029777.93;1585092.09;634168.04;152856.91;695465.09;113399.66;255118.62;434893.69;1036482.5;30690.12;32917.74
17/08/2020;1036098.85;1590133.21;638263.98;156175.39;695467.85;113412.77;255538.81;435986.39;1040530.32;30779.26;33166.93
18/08/2020;1036986.62;1593574.4;639756.34;157584.71;695470.33;113425.88;255980.01;439104.57;1050438.4;30901.66;33374.73
19/08/2020;1031809.4;1586945.19;636413.34;152612.97;695473.37;113425.88;255643.86;436359.5;1041799.04;30660.66;32970.29
20/08/2020;1032065.38;1591892.25;633442.26;153670.55;695476.4;113425.88;256379.19;440303.88;1055936.18;30833.83;33090.61
21/08/2020;1033079.5;1597545.23;632702.87;152441.95;695479.16;113412.77;256568.28;442942.34;1065783.86;30703.7;33081.94
24/08/2020;1043822.96;1613739.38;639774.61;151581.79;695482.47;113399.66;256211.12;442222.76;1061977.7;30404.65;33118.32
25/08/2020;1047490.58;1619392.48;642010.96;151768.44;695485.51;113412.77;255591.34;438838.06;1051888.37;30149.81;33101.64
26/08/2020;1055707.04;1635633.89;646107.15;153563.06;695488.55;113412.77;255496.79;437159.04;1046571.83;30323.4;33219.86
27/08/2020;1053309.63;1639216.52;641276.19;151790.01;695491.58;113399.66;254593.38;429723.36;1019143.35;30263.97;33004.57
28/08/2020;1061020.73;1649811.01;645000.47;154430.57;695494.34;113438.99;255013.57;429403.55;1018418.37;30594.26;33228.14
31/08/2020;1054958.96;1643840.64;639797.46;154801.53;695497.38;113478.32;255286.7;432255.22;1027722.3;30780.28;33305.24
01/09/2020;1062922.83;1659329.43;642405.86;154988.24;695500.69;113450.96;256122.89;437193.47;1042817.03;30630.18;33416.24
02/09/2020;1074930.21;1683336.17;647618.14;152955.46;695504;113464.08;256480.31;441355.69;1059561.09;30729.17;33594.75
03/09/2020;1042712.25;1625411.62;634231.47;151718.3;695507.04;113450.96;256816.71;442609.7;1064273.48;30740.18;33357.79
04/09/2020;1038798.44;1612146.74;633864.01;152139.49;695510.07;113411.61;255387.03;434205.21;1033824.24;30809.52;33077.87
08/09/2020;1014793.5;1568104.29;626056.84;151848.75;695513.66;113424.73;255933.67;436873.3;1042765.68;30974.21;32956.76
09/09/2020;1033371.57;1599076.01;636105;153325.34;695516.97;113437.85;255807.52;435699.34;1040167.83;30883.5;33062.24
10/09/2020;1018843.46;1571316.18;628669.72;152833.58;695520.28;113424.73;256122.89;437913.86;1047538.48;30866.98;33004.05
11/09/2020;1022890.23;1572122.11;634254.12;152827.63;695523.32;113450.96;256522.36;438847.69;1050498.82;30962.29;33016.39
14/09/2020;1035782.27;1592834.88;640582.59;154036.26;695526.36;113437.85;256291.09;438821.01;1050921.73;31011.96;33260.32
15/09/2020;1041850.89;1600888.32;643563.16;153670.14;695529.39;113444.41;256164.94;437753.77;1047900.97;30936.57;33167.32
16/09/2020;1040085.14;1594541.04;643939.76;154108.17;695532.7;113464.08;256017.77;436446.41;1042644.85;30734.8;32858.63
17/09/2020;1034528.52;1580522.66;643572.35;153264.55;695535.19;113437.85;256091.36;437780.45;1046390.59;30710.52;32755.39
18/09/2020;1025433.71;1562406.15;639674.6;153468.03;695537.95;113450.96;255870.6;436419.73;1041134.47;30769.17;32702.06
21/09/2020;1010557.75;1545023.07;626204.45;150387.71;695540.71;113437.85;256333.14;438634.24;1048082.21;30713.37;32404.28
22/09/2020;1015260.05;1560764.02;625460.32;149661.27;695543.47;113464.08;256333.14;438287.39;1045484.36;30627.7;32355.15
23/09/2020;995704.85;1524574.14;617978.73;146430;695546.5;113464.08;256333.14;438874.37;1049048.86;30249.88;32064.59
24/09/2020;996216.02;1528643.62;616860.23;146976.86;695549.26;113450.96;256459.29;440555.27;1054184.14;30199.78;31967.78
25/09/2020;1007141.49;1553362.82;618736.18;146560.31;695552.03;113464.08;256669.54;440555.27;1052190.44;30104.68;31944.53
28/09/2020;1023020.18;1579169.03;627349.75;148037.12;695555.06;113477.2;256627.49;439301.26;1046632.25;30136.35;32392.32
29/09/2020;1019340.3;1570574.79;626231.29;149287.77;695557.55;113464.08;256816.71;439808.2;1050136.33;30399.56;32439.35
30/09/2020;1024169.72;1582488.64;627358.71;148393.69;695560.31;113477.2;256122.89;435592.62;1033099.25;30392.05;32304.05
01/10/2020;1032428.31;1592654.18;630732.07;149719.8;695562.79;113451.03;256268.5;436310.49;1039684.51;30487.09;32493.33
02/10/2020;1025827.3;1577538.82;627367.68;149588.12;695565.27;113464.15;256005.52;434681.27;1031501.35;30713.16;32497.41
05/10/2020;1042722.35;1605519.31;637104.59;150319.42;695568.03;113424.78;254396.09;426187.96;1003375.56;30447.54;32374.19
06/10/2020;1032057.12;1582701.4;633365.87;148553.93;695570.79;113424.78;254985.16;428484.9;1009800.85;30221.53;32214.6
07/10/2020;1046666.18;1610256.82;639734;148489.26;695573.55;113411.66;254248.82;425360;998889.98;30380.17;32220.25
08/10/2020;1055305.99;1624533.83;644604.89;149019.48;695576.04;113411.66;254711.66;427656.93;1005254.66;30267.11;32221.56
09/10/2020;1063310.82;1639047.22;648352.84;151728.24;695578.8;113411.66;254585.43;427576.81;1005497.12;30607.77;32526.17
12/10/2020;1074998.93;1665421.78;653223.87;151294.94;695581.56;113437.9;254858.93;428938.94;1011437.48;30724.67;32746.98
13/10/2020;1068016.88;1654559.28;647613.43;148917.65;695584.6;113424.78;255426.97;432010.42;1020832.95;30562.1;32595
14/10/2020;1063320.95;1644169.26;645746.34;149380.88;695587.91;113424.78;255511.12;432998.64;1025439.76;30613.34;32410.32
15/10/2020;1058243.95;1642143.43;639012.73;149927.91;695590.94;113451.03;255237.62;432250.8;1025621.61;30685.72;32222.74
16/10/2020;1058755.35;1641157.21;640514.69;149410.76;695593.98;113437.9;255090.35;431048.91;1018529.54;30788.98;32431.73
19/10/2020;1048724.92;1616212.14;638273.15;149488.55;695597.02;113437.9;254669.59;429419.69;1012952.88;30999.3;32180.18
20/10/2020;1053681.66;1622692.32;643144.31;150211.59;695599.78;113424.78;254122.59;425333.29;998041.36;30959.4;32320.47
21/10/2020;1051017.78;1619626.73;642025.84;151345.27;695602.54;113424.78;253785.97;423864.32;993798.24;31406.06;32634.15
22/10/2020;1055085.47;1628517.05;642030.42;149864.39;695605.02;113385.41;252902.36;419457.41;980947.67;31096.1;32628.76
23/10/2020;1059915.26;1634052.21;644655.54;149707.54;695607.78;113398.53;253260.01;422021.43;987372.95;31253.19;32751.45
26/10/2020;1041120.85;1603861.12;634552.31;149634.5;695610.82;113411.66;253933.24;425947.59;1000890.31;31331.13;32497.27
27/10/2020;1036678.72;1598338.04;631936.27;150030.76;695613.58;113411.66;254501.28;428805.4;1011740.56;31288.51;32481.12
28/10/2020;1004547.76;1543714.54;615468.51;147611.13;695616.34;113411.66;254480.24;429206.03;1012346.72;31262.77;32380.89
29/10/2020;1013314.87;1559409.83;619216.63;147001.67;695618.82;113437.9;253407.28;425039.5;998041.36;31087.19;32429.5
30/10/2020;1003284.01;1543159.03;613605.43;147674.48;695621.31;113424.78;252586.79;420846.26;982523.68;31063.36;32301.29
02/11/2020;1015734.57;1560461.2;621471.75;149109.99;695623.79;113422.95;253020.06;423996.4;995313.64;31062.58;32306.42
03/11/2020;1034916.98;1588018.5;633456.36;149958.85;695626.55;113396.69;252451.66;421536.59;986948.64;31025.23;32377.61
04/11/2020;1054353.53;1623515.39;641697.32;149877.42;695629.31;113422.95;254577.88;430680.66;1017984;31016.73;32287.24
05/11/2020;1076711.56;1655184.62;656302.95;153324.58;695632.07;113396.69;254535.78;431429.3;1022045.27;31331.79;32791.64
06/11/2020;1077985.14;1654812.75;658928.36;153544.94;695634.83;113409.82;253672.66;426215.57;1003436.18;31544.99;33060.53
09/11/2020;1095262.74;1675612.81;670164.8;146749.79;695637.87;113370.43;251799.06;417258.66;973491.91;30425.18;32512.12
10/11/2020;1096028.32;1673161.63;673913.52;147238.27;695640.63;113357.3;251083.3;414852.32;965793.68;30425.28;32393.37
11/11/2020;1103017.72;1685597.05;679534.28;146603.57;695643.39;113331.05;251483.28;416349.6;969491.25;30323.8;32373.41
12/11/2020;1091335.64;1669251.66;672799.95;147494.41;695646.15;113344.17;252914.8;423434.92;993131.47;30442.72;32385.75
13/11/2020;1106708.24;1692367.8;679918.39;148502.62;695648.64;113344.17;252577.97;422873.44;991555.45;30828.47;32729.77
16/11/2020;1120810.75;1713499.21;688160.14;148496.6;695651.12;113370.43;252388.51;421857.43;989532.09;30787.81;32741.99
17/11/2020;1118527.98;1704289.97;688165.06;147954.09;695653.6;113357.3;253041.11;424611.35;998889.98;30861;32852.07
18/11/2020;1108878.1;1683785.52;686297.93;147109.79;695656.09;113357.3;252956.9;425841.25;1003921.1;30871.92;32825.8
19/11/2020;1115740.66;1690880.86;688923.71;146835.49;695658.02;113383.56;253230.57;428033.69;1009982.7;30807.23;32812.66
20/11/2020;1113965.93;1679308.42;690800.71;147282.12;695659.95;113396.69;253672.66;431830.36;1023439.44;30852.26;32819.23
23/11/2020;1119431.32;1689381.21;692677.73;144383.91;695662.16;113396.69;253167.42;429851.81;1017256.61;30594.7;32650.44
24/11/2020;1136455.62;1716609.71;702417.61;142173.04;695664.65;113409.82;252767.44;425573.88;1003618.03;30365.91;32838.01
25/11/2020;1134680.94;1713969.54;700176.09;142108.23;695667.13;113422.95;252851.64;424263.77;997495.82;30127.94;32753.55
27/11/2020;1140273.47;1718749.33;706171.9;140668.53;695669.62;113422.95;253609.5;428381.28;1010686.45;30396.25;32984.74
30/11/2020;1127447.91;1711146.72;693071.95;139731.8;695671.82;113449.21;253441.09;427846.53;1009255.31;30208.82;32536.16
01/12/2020;1144218.4;1729868.65;705433.13;142676.71;695674.31;113387.33;252093.26;421544.62;989070.2;30207.74;32932.19
02/12/2020;1144984.17;1733514.28;707310.34;143752.11;695676.79;113413.6;251671.95;418199.02;975734.7;30206.66;32865.2
03/12/2020;1148798.49;1733048.17;709936.45;144886.23;695679;113439.87;252346.05;421571.38;987979.11;30609.61;33082.6
04/12/2020;1159853.16;1747989.44;716306.98;144477.71;695681.49;113426.74;251355.96;415388.73;966399.84;30392.91;33121.08
07/12/2020;1156173.15;1744404.07;712942.12;146634.76;695683.7;113453;252135.39;419135.79;980402.12;30615.63;33053.04
08/12/2020;1159860.52;1749514.94;714819.44;147148.53;695686.18;113426.74;252388.18;421116.38;986948.64;30374.85;33032.16
09/12/2020;1152750.83;1733830.36;713701.2;144635.51;695688.39;113413.6;252030.06;419724.61;981129.51;30615.63;32950.58
10/12/2020;1156057.14;1733269.71;716327.45;144361.11;695690.6;113439.87;252598.84;423444.91;994404.4;30429.02;33282.91
